    item    |   source   |    dest    | qty  | unroundedqty |   uom    | ordergroup |  ordergroupmember   
 991182741  | 661895003  | 3338859186 |   50 |   49.3103448 | 33403003 | 3338869880 | OOPT-GEX334.03-OGM2
 991183699  | 661924793  | 3339782706 |   50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM1
 991183699  | 661924793  | 3339782706 |   50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM1
 991183701  | 661924794  | 3339782706 |   50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM2
 991183701  | 661924794  | 3339782706 |   50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM2
 991183702  | 661924794  | 3339782707 |   50 |   49.3103448 | 33404002 | 3339793401 | OOPT-GEX334.04-OGM2
 991183702  | 661924794  | 3339782707 |   50 |   49.3103448 | 33404003 | 3339793401 | OOPT-GEX334.04-OGM2
 991184660  | 661954584  | 3340706227 |   50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM1
 991184660  | 661954584  | 3340706227 |   50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM1
 991184661  | 661954584  | 3340706228 |   50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM1
 991184661  | 661954584  | 3340706228 |   50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM1
 991184662  | 661954585  | 3340706227 |   50 |   49.3103448 | 33405002 | 3340716922 | OOPT-GEX334.05-OGM2
 991184662  | 661954585  | 3340706227 |   50 |   49.3103448 | 33405003 | 3340716922 | OOPT-GEX334.05-OGM2
 991188504  | 662073748  | 3344400311 |   50 |   49.3103448 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM1
 991188504  | 662073748  | 3344400311 |   50 |   49.3103448 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM1
 991188505  | 662073748  | 3344400312 |   32 |   31.0344828 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM1
 991188505  | 662073748  | 3344400312 |   32 |   31.0344828 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM1
 991188506  | 662073749  | 3344400311 |   25 |   24.8275862 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM2
 991188506  | 662073749  | 3344400311 |   25 |   24.8275862 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM2
 991188507  | 662073749  | 3344400312 |   40 |   39.3103448 | 33409002 | 3344411006 | OOPT-GEX334.09-OGM2
 991188507  | 662073749  | 3344400312 |   40 |   39.3103448 | 33409003 | 3344411006 | OOPT-GEX334.09-OGM2
 991209646  | 662729150  | 3364717773 |   50 |   49.3103448 | 33410002 | 3364728468 | OOPT-GEX334.10-OGM1
 991209646  | 662729150  | 3364717773 |   50 |   49.3103448 | 33410003 | 3364728468 | OOPT-GEX334.10-OGM1
 991209647  | 662729150  | 3364717774 |   40 |   39.3103448 | 33410002 | 3364728468 | OOPT-GEX334.10-OGM1
 991209647  | 662729150  | 3364717774 |   40 |   39.3103448 | 33410003 | 3364728468 | OOPT-GEX334.10-OGM1
 991209648  | 662729151  | 3364717773 |   34 |   33.1034483 | 33410002 | 3364728468 | OOPT-GEX334.10-OGM2
 991209648  | 662729151  | 3364717773 |   34 |   33.1034483 | 33410003 | 3364728468 | OOPT-GEX334.10-OGM2
 991209649  | 662729151  | 3364717774 |  120 |          120 | 33410002 | 3364728468 | OOPT-GEX334.10-OGM2
 991209649  | 662729151  | 3364717774 |  120 |          120 | 33410003 | 3364728468 | OOPT-GEX334.10-OGM2
 57971789   | 1797126655 | 4171302061 |   16 |           16 | 33501002 | 4171312755 | OOPT-GSD335.01-OGM2
 57972750   | 1797156446 | 4172225582 |   18 |           18 | 33502002 | 4172236276 | OOPT-GSD335.02-OGM2
 57974672   | 1797216028 | 4174072624 |   16 |           16 | 33504002 | 4174083318 | OOPT-GSD335.04-OGM2
 57976594   | 1797275610 | 4175919666 |   16 |           16 | 33506002 | 4175930360 | OOPT-GSD335.06-OGM2
 57977555   | 1797305401 | 4176843187 |   16 |           16 | 33507002 | 4176853881 | OOPT-GSD335.07-OGM2
 57978516   | 1797335192 | 4177766708 |   17 |           17 | 33508002 | 4177777402 | OOPT-GSD335.08-OGM2
 58006385   | 1798199131 | 4204548817 |   16 |           16 | 33516002 | 4204559511 | OOPT-GSD335.16-OGM2
 58007346   | 1798228922 | 4205472338 |   16 |           16 | 33517002 | 4205483032 | OOPT-GSD335.17-OGM2
 58008307   | 1798258713 | 4206395859 |   16 |           16 | 33518002 | 4206406553 | OOPT-GSD335.18-OGM2
 3062122134 | 436506900  | 646795321  |   35 |           35 | 31903002 | 646806016  | OOPT-GAA319.03-OGM1
 3062122134 | 436506900  | 646795321  |   35 |           35 | 31903003 | 646806016  | OOPT-GAA319.03-OGM1
 3062122135 | 436506900  | 646795321  |   35 |           35 | 31903002 | 646806016  | OOPT-GAA319.03-OGM1
 3062122135 | 436506900  | 646795321  |   35 |           35 | 31903003 | 646806016  | OOPT-GAA319.03-OGM1
 3062122136 | 436506901  | 646795321  |   25 |           25 | 31903002 | 646806016  | OOPT-GAA319.03-OGM2
 3062122136 | 436506901  | 646795321  |   25 |           25 | 31903003 | 646806016  | OOPT-GAA319.03-OGM2
 3062122137 | 436506901  | 646795321  |   25 |           25 | 31903002 | 646806016  | OOPT-GAA319.03-OGM2
 3062122137 | 436506901  | 646795321  |   25 |           25 | 31903003 | 646806016  | OOPT-GAA319.03-OGM2
 3062125978 | 436626064  | 650489405  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM1
 3062125978 | 436626064  | 650489405  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM1
 3062125979 | 436626064  | 650489405  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM1
 3062125979 | 436626064  | 650489405  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM1
 3062125980 | 436626064  | 650489405  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM1
 3062125980 | 436626064  | 650489405  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM1
 3062125981 | 436626064  | 650489406  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM2
 3062125981 | 436626064  | 650489406  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM2
 3062125982 | 436626064  | 650489406  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM2
 3062125982 | 436626064  | 650489406  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM2
 3062125983 | 436626064  | 650489406  |    7 |            7 | 31907002 | 650500100  | OOPT-GAA319.07-OGM2
 3062125983 | 436626064  | 650489406  |    7 |            7 | 31907003 | 650500100  | OOPT-GAA319.07-OGM2
 3062127900 | 436685646  | 652336447  |   17 |           17 | 31909002 | 652347142  | OOPT-GAA319.09-OGM1
 3062127900 | 436685646  | 652336447  |   17 |           17 | 31909003 | 652347142  | OOPT-GAA319.09-OGM1
 3062127901 | 436685646  | 652336447  |   17 |           17 | 31909002 | 652347142  | OOPT-GAA319.09-OGM1
 3062127901 | 436685646  | 652336447  |   17 |           17 | 31909003 | 652347142  | OOPT-GAA319.09-OGM1
 3062127902 | 436685647  | 652336447  |   17 |           17 | 31909002 | 652347142  | OOPT-GAA319.09-OGM2
 3062127902 | 436685647  | 652336447  |   17 |           17 | 31909003 | 652347142  | OOPT-GAA319.09-OGM2
 3062127903 | 436685647  | 652336447  |   17 |           17 | 31909002 | 652347142  | OOPT-GAA319.09-OGM2
 3062127903 | 436685647  | 652336447  |   17 |           17 | 31909003 | 652347142  | OOPT-GAA319.09-OGM2
 3062150003 | 437370839  | 673577430  |   17 |           17 | 31911002 | 673588125  | OOPT-GAA319.11-OGM1
 3062150003 | 437370839  | 673577430  |   17 |           17 | 31911003 | 673588125  | OOPT-GAA319.11-OGM1
 3062150004 | 437370839  | 673577430  |   17 |           17 | 31911002 | 673588125  | OOPT-GAA319.11-OGM1
 3062150004 | 437370839  | 673577430  |   17 |           17 | 31911003 | 673588125  | OOPT-GAA319.11-OGM1
 3062150005 | 437370840  | 673577430  |   17 |           17 | 31911002 | 673588125  | OOPT-GAA319.11-OGM2
 3062150005 | 437370840  | 673577430  |   17 |           17 | 31911003 | 673588125  | OOPT-GAA319.11-OGM2
 3062150006 | 437370840  | 673577430  |   17 |           17 | 31911002 | 673588125  | OOPT-GAA319.11-OGM2
 3062150006 | 437370840  | 673577430  |   17 |           17 | 31911003 | 673588125  | OOPT-GAA319.11-OGM2
 3062152886 | 437460212  | 676347993  |   29 |           29 | 31914001 | 676358688  | OOPT-GAA319.14-OGM1
 3062152886 | 437460212  | 676347993  |   29 |           29 | 31914002 | 676358688  | OOPT-GAA319.14-OGM1
 3062152886 | 437460212  | 676347993  |   29 |           29 | 31914003 | 676358688  | OOPT-GAA319.14-OGM1
 3062152887 | 437460212  | 676347993  |   29 |           29 | 31914001 | 676358688  | OOPT-GAA319.14-OGM1
 3062152887 | 437460212  | 676347993  |   29 |           29 | 31914002 | 676358688  | OOPT-GAA319.14-OGM1
 3062152887 | 437460212  | 676347993  |   29 |           29 | 31914003 | 676358688  | OOPT-GAA319.14-OGM1
 3062152888 | 437460213  | 676347993  |   17 |           17 | 31914001 | 676358688  | OOPT-GAA319.14-OGM2
 3062152888 | 437460213  | 676347993  |   17 |           17 | 31914002 | 676358688  | OOPT-GAA319.14-OGM2
 3062152888 | 437460213  | 676347993  |   17 |           17 | 31914003 | 676358688  | OOPT-GAA319.14-OGM2
 3062152889 | 437460213  | 676347993  |   17 |           17 | 31914001 | 676358688  | OOPT-GAA319.14-OGM2
 3062152889 | 437460213  | 676347993  |   17 |           17 | 31914002 | 676358688  | OOPT-GAA319.14-OGM2
 3062152889 | 437460213  | 676347993  |   17 |           17 | 31914003 | 676358688  | OOPT-GAA319.14-OGM2
 3062153847 | 437490003  | 677271514  |   17 |           17 | 31915002 | 677282209  | OOPT-GAA319.15-OGM1
 3062153847 | 437490003  | 677271514  |   17 |           17 | 31915003 | 677282209  | OOPT-GAA319.15-OGM1
 3062153848 | 437490003  | 677271514  |   17 |           17 | 31915002 | 677282209  | OOPT-GAA319.15-OGM1
 3062153848 | 437490003  | 677271514  |   17 |           17 | 31915003 | 677282209  | OOPT-GAA319.15-OGM1
 3062153849 | 437490004  | 677271514  |   17 |           17 | 31915002 | 677282209  | OOPT-GAA319.15-OGM2
 3062153849 | 437490004  | 677271514  |   17 |           17 | 31915003 | 677282209  | OOPT-GAA319.15-OGM2
 3062153850 | 437490004  | 677271514  |   17 |           17 | 31915002 | 677282209  | OOPT-GAA319.15-OGM2
 3062153850 | 437490004  | 677271514  |   17 |           17 | 31915003 | 677282209  | OOPT-GAA319.15-OGM2
 2767205770 | 4179001502 | 700011053  |   94 |           94 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767205771 | 4179001502 | 700011053  |   32 |           32 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767205772 | 4179001502 | 700011053  |   69 |           69 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767205773 | 4179001502 | 700011053  |   51 |           51 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767205774 | 4179001502 | 700011053  |   22 |           22 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767205775 | 4179001502 | 700011053  |   32 |           32 | 10001002 | 700021748  | OOPT-DCR100.01-OGM1
 2767206731 | 4179031293 | 700934574  |  130 |          130 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767206732 | 4179031293 | 700934574  |   59 |           59 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767206733 | 4179031293 | 700934574  |   78 |           78 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767206734 | 4179031293 | 700934574  |   75 |           75 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767206735 | 4179031293 | 700934574  |   34 |           34 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767206736 | 4179031293 | 700934574  |   38 |           38 | 10002002 | 700945269  | OOPT-DCR100.02-OGM1
 2767207692 | 4179061084 | 701858095  |  104 |          104 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767207693 | 4179061084 | 701858095  |   42 |           42 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767207694 | 4179061084 | 701858095  |  100 |           79 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767207695 | 4179061084 | 701858095  |  100 |           61 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767207696 | 4179061084 | 701858095  |   32 |           32 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767207697 | 4179061084 | 701858095  |   42 |           42 | 10003002 | 701868790  | OOPT-DCR100.03-OGM1
 2767208653 | 4179090875 | 702781616  |   56 |           56 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767208654 | 4179090875 | 702781616  |   51 |           51 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767208655 | 4179090875 | 702781616  |   52 |           52 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767208656 | 4179090875 | 702781616  |   54 |           54 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767208657 | 4179090875 | 702781616  |   51 |           51 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767208658 | 4179090875 | 702781616  |   49 |           49 | 10004002 | 702792311  | OOPT-DCR100.04-OGM1
 2767209614 | 4179120666 | 703705137  |  192 |          192 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767209615 | 4179120666 | 703705137  |  118 |          118 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767209616 | 4179120666 | 703705137  |  131 |          131 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767209617 | 4179120666 | 703705137  |  133 |          133 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767209618 | 4179120666 | 703705137  |   88 |           88 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767209619 | 4179120666 | 703705137  |   90 |           90 | 10005002 | 703715832  | OOPT-DCR100.05-OGM1
 2767210575 | 4179150457 | 704628658  |  130 |          130 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767210576 | 4179150457 | 704628658  |   59 |           59 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767210577 | 4179150457 | 704628658  |   78 |           78 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767210578 | 4179150457 | 704628658  |   75 |           75 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767210579 | 4179150457 | 704628658  |   34 |           34 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767210580 | 4179150457 | 704628658  |   38 |           38 | 10006002 | 704639353  | OOPT-DCR100.06-OGM1
 2767211536 | 4179180248 | 705552179  |  180 |          180 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767211537 | 4179180248 | 705552179  |  109 |          109 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767211538 | 4179180248 | 705552179  |  128 |          128 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767211539 | 4179180248 | 705552179  |  125 |          125 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767211540 | 4179180248 | 705552179  |   84 |           84 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767211541 | 4179180248 | 705552179  |   88 |           88 | 10007002 | 705562874  | OOPT-DCR100.07-OGM1
 2767212497 | 4179210039 | 706475700  |   66 |           66 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767212498 | 4179210039 | 706475700  |   51 |           51 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767212499 | 4179210039 | 706475700  |   52 |           52 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767212500 | 4179210039 | 706475700  |   54 |           54 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767212501 | 4179210039 | 706475700  |   51 |           51 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767212502 | 4179210039 | 706475700  |   49 |           49 | 10008002 | 706486395  | OOPT-DCR100.08-OGM1
 2767213458 | 4179239830 | 707399221  |   40 |           40 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767213459 | 4179239830 | 707399221  |    8 |            8 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767213460 | 4179239830 | 707399221  |   36 |           36 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767213461 | 4179239830 | 707399221  |   20 |           20 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767213462 | 4179239830 | 707399221  |    8 |            8 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767213463 | 4179239830 | 707399221  |   16 |           16 | 10009001 | 707409916  | OOPT-DCR100.09-OGM1
 2767234600 | 4179895232 | 727716683  |   52 |           52 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767234601 | 4179895232 | 727716683  |   21 |           21 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767234602 | 4179895232 | 727716683  | 39.5 |         39.5 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767234603 | 4179895232 | 727716683  |   61 |           61 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767234604 | 4179895232 | 727716683  |   32 |           32 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767234605 | 4179895232 | 727716683  |   42 |           42 | 10010002 | 727727378  | OOPT-DCR100.10-OGM1
 2767235561 | 4179925023 | 728640204  |  108 |           94 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767235562 | 4179925023 | 728640204  |   35 |           32 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767235563 | 4179925023 | 728640204  |   72 |           69 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767235564 | 4179925023 | 728640204  |   55 |           51 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767235565 | 4179925023 | 728640204  |   30 |           22 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767235566 | 4179925023 | 728640204  |   32 |           32 | 10011002 | 728650899  | OOPT-DCR100.11-OGM1
 2767236522 | 4179954814 | 729563725  |   92 |           92 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767236523 | 4179954814 | 729563725  |   30 |           30 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767236524 | 4179954814 | 729563725  |   67 |           67 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767236525 | 4179954814 | 729563725  |   49 |           49 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767236526 | 4179954814 | 729563725  |   20 |           20 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767236527 | 4179954814 | 729563725  |   30 |           30 | 10012002 | 729574420  | OOPT-DCR100.12-OGM1
 2767237483 | 4179984605 | 730487246  |  140 |          140 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237483 | 4179984605 | 730487246  |  140 |          140 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767237484 | 4179984605 | 730487246  |   66 |           66 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237484 | 4179984605 | 730487246  |   66 |           66 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767237485 | 4179984605 | 730487246  |   79 |           79 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237485 | 4179984605 | 730487246  |   79 |           79 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767237486 | 4179984605 | 730487246  |   81 |           81 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237486 | 4179984605 | 730487246  |   81 |           81 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767237487 | 4179984605 | 730487246  |   36 |           36 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237487 | 4179984605 | 730487246  |   36 |           36 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767237488 | 4179984605 | 730487246  |   38 |           38 | 10013002 | 730497941  | OOPT-DCR100.13-OGM1
 2767237488 | 4179984605 | 730487246  |   38 |           38 | 10013003 | 730497941  | OOPT-DCR100.13-OGM1
 2767238444 | 4180014396 | 731410767  |  128 |          128 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238444 | 4180014396 | 731410767  |  128 |          128 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767238445 | 4180014396 | 731410767  |   57 |           57 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238445 | 4180014396 | 731410767  |   57 |           57 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767238446 | 4180014396 | 731410767  |   76 |           76 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238446 | 4180014396 | 731410767  |   76 |           76 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767238447 | 4180014396 | 731410767  |   73 |           73 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238447 | 4180014396 | 731410767  |   73 |           73 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767238448 | 4180014396 | 731410767  |   32 |           32 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238448 | 4180014396 | 731410767  |   32 |           32 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767238449 | 4180014396 | 731410767  |   36 |           36 | 10014002 | 731421462  | OOPT-DCR100.14-OGM1
 2767238449 | 4180014396 | 731410767  |   36 |           36 | 10014003 | 731421462  | OOPT-DCR100.14-OGM1
 2767239405 | 4180044187 | 732334288  |  102 |          102 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767239406 | 4180044187 | 732334288  |   40 |           40 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767239407 | 4180044187 | 732334288  |   77 |           77 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767239408 | 4180044187 | 732334288  |   59 |           59 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767239409 | 4180044187 | 732334288  |   30 |           30 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767239410 | 4180044187 | 732334288  |   40 |           40 | 10015002 | 732344983  | OOPT-DCR100.15-OGM1
 2767240366 | 4180073978 | 733257809  |  102 |          102 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767240367 | 4180073978 | 733257809  |   40 |           40 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767240368 | 4180073978 | 733257809  |   77 |           77 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767240369 | 4180073978 | 733257809  |   59 |           59 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767240370 | 4180073978 | 733257809  |   30 |           30 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767240371 | 4180073978 | 733257809  |   40 |           40 | 10016002 | 733268504  | OOPT-DCR100.16-OGM1
 2767241327 | 4180103769 | 734181330  |   28 |           28 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767241328 | 4180103769 | 734181330  |    4 |            4 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767241329 | 4180103769 | 734181330  |   25 |           25 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767241330 | 4180103769 | 734181330  |   13 |           13 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767241331 | 4180103769 | 734181330  |    4 |            4 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767241332 | 4180103769 | 734181330  |   10 |           10 | 10017002 | 734192025  | OOPT-DCR100.17-OGM1
 2767242288 | 4180133560 | 735104851  |  120 |          120 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767242289 | 4180133560 | 735104851  |   54 |         53.5 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767242290 | 4180133560 | 735104851  |   82 |         81.5 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767242291 | 4180133560 | 735104851  |   71 |           71 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767242292 | 4180133560 | 735104851  |   36 |           36 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767242293 | 4180133560 | 735104851  |   43 |           43 | 10018002 | 735115546  | OOPT-DCR100.18-OGM1
 2767243249 | 4180163351 | 736028372  |  126 |          126 | 10019002 | 736039067  | OOPT-DCR100.19-OGM1
 2767243250 | 4180163351 | 736028372  |   58 |           58 | 10019002 | 736039067  | OOPT-DCR100.19-OGM1
 2767243251 | 4180163351 | 736028372  |   83 |           83 | 10019002 | 736039067  | OOPT-DCR100.19-OGM1
